,literacy_home,risk_factors,math_b,reading_b,math_conf_b,verbal_confidence,writing,sports,by_xcurr,homework,hedonics_b,hours_working_b,edu_confidence,math_1,math_status_1,f1_xcurr,hours_working_1,hedonics_1,math_conf_1,hs_ac_load,hs_gpa,ps_level,effort,testing,v_facility,m_facility,academic_p,iq_by_concientiousness,delinquency,wages_cont,graduated_Y,aspired_occ_b_-1,aspired_occ_b_1,aspired_occ_b_2,aspired_occ_b_3,aspired_occ_b_4,aspired_occ_b_5,aspired_occ_b_6,aspired_occ_b_7,aspired_occ_b_8,aspired_occ_b_9,aspired_occ_b_10,aspired_occ_b_11,aspired_occ_b_12,aspired_occ_b_13,aspired_occ_b_14,aspired_occ_b_15,aspired_occ_b_16,aspired_occ_b_17,aspired_occ_1_-1,aspired_occ_1_1,aspired_occ_1_2,aspired_occ_1_3,aspired_occ_1_4,aspired_occ_1_5,aspired_occ_1_6,aspired_occ_1_7,aspired_occ_1_8,aspired_occ_1_9,aspired_occ_1_10,aspired_occ_1_11,aspired_occ_1_12,aspired_occ_1_13,aspired_occ_1_14,aspired_occ_1_15,aspired_occ_1_16,aspired_occ_1_17
0,3,1,64.65,65.7,0.7486999999999998,0.5229,0.052000000000000005,0,1,10,1,0,7,65.65,6,3,3,1,0.9823999999999999,32,6,1.0,320.0,196.00000000000003,262.8,393.90000000000003,1920,27581.4,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,63.74,64.71,0.36,0.6659999999999999,1.001,2,2,27,5,0,7,60.59,5,3,1,1,0.746,24,6,1.0,648.0,189.04,258.84,302.95000000000005,3888,28651.289999999997,3.1,8884880.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,0,40.5,46.23,-0.183,0.078,-0.13699999999999998,2,0,11,2,0,6,42.39,5,2,0,3,0.495,24,4,1.0,264.0,129.12,138.69,211.95,1056,12272.4,0.0,90384.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,59.68,51.03,0.7809999999999999,-1.194,0.052000000000000005,0,2,8,1,0,8,63.61,6,3,4,2,0.495,28,6,1.0,224.0,174.32,153.09,381.65999999999997,1344,19251.0,3.0,14817200.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,2,2,55.44,61.51,0.01389999999999999,0.1298,0.052000000000000005,0,1,13,2,1,9,46.34,4,6,2,3,-1.28,21,3,1.0,273.0,163.29,162.56,185.36,819,14068.010999999999,10.0,4245540.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,2,0,63.17,61.88,1.7719999999999998,1.5959999999999999,0.733,0,0,4,2,0,6,62.97,6,0,2,1,0.8220000000000001,16,2,2.0,64.0,188.02,185.64000000000001,377.82,128,11269.2,0.0,1786190.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,1,56.72,54.73,-0.25149999999999995,1.5959999999999999,1.001,1,1,9,8,1,7,56.6,6,2,0,3,-0.755,25,4,1.0,225.0,168.04999999999998,218.92,339.6,900,18989.68,5.7,2016599.9999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,2,1,56.51,53.74,-0.867,0.4365,1.9509999999999998,0,0,16,3,0,7,60.22,6,1,2,3,-1.7930000000000001,25,5,2.0,400.0,170.47,161.22,361.32,2000,21424.14,4.5,145751.85,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,0,52.83,60.64,-0.381,1.5959999999999999,1.001,2,1,4,1,0,6,58.44,5,4,0,1,0.528,23,3,1.0,92.0,171.91,181.92000000000002,292.2,276,12801.24,0.0,11174150.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,0,48.74,55.96,-0.8690000000000001,0.7040000000000001,1.001,3,2,9,8,0,6,50.38,6,5,4,4,1.0190000000000001,24,6,1.0,240.0,155.08,223.84,302.28000000000003,1267,18044.404,0.0,6513360.000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,2,2,48.74,51.65,-0.392,-2.197,0.247,2,0,25,8,0,9,42.5,5,3,6,8,-0.757,26,2,2.0,650.0,142.89,154.95,212.5,1300,18739.95,32.0,714449.9999999999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,2,1,54.47,58.3,-0.63,-0.6409999999999999,0.052000000000000005,2,1,16,1,1,7,54.13,6,3,5,2,-0.51,28,4,1.0,448.0,166.9,174.89999999999998,324.78000000000003,1792,21985.920000000002,3.0,1669000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,2,2,79.49,61.14,1.7719999999999998,-0.07200000000000001,-0.898,1,0,13,3,0,7,71.85,6,0,0,8,0.9342,29,5,1.0,377.0,212.48,183.42000000000002,431.09999999999997,1885,25809.84,22.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,2,63.19,62.0,-0.25020000000000003,-0.1748,-0.41100000000000003,1,2,5,1,0,6,54.91,5,7,5,1,-0.755,26,3,2.0,130.0,180.1,186.0,274.54999999999995,390,14277.05,4.0,2161200.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,2,50.51,46.96,-1.329,0.52,1.464,3,1,11,2,0,4,47.46,5,4,1,3,-2.039,26,5,2.0,266.7,144.93,187.84,237.3,1025,17534.994,10.0,4637760.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,68.84,64.83,0.846,-0.41,1.9509999999999998,0,5,14,2,0,8,67.16,6,4,1,1,1.27,27,6,1.0,378.0,200.83,194.49,402.96,2268,24495.45,0.0,12652290.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,0,64.01,64.22,0.7512999999999999,0.5489999999999999,-0.41100000000000003,1,3,12,3,1,8,61.62,6,2,0,2,1.548,23,5,1.0,276.0,189.85000000000002,256.88,369.71999999999997,1380,21930.999999999996,2.3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17,3,0,57.27,55.84,0.836,0.585,0.733,3,2,13,2,0,8,56.86,6,9,1,2,0.773,26,5,1.0,342.4,169.97000000000003,223.36,341.15999999999997,1742,24036.265999999996,0.0,10198200.000000002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,0,57.7,56.21,0.14800000000000002,1.4069999999999998,1.9509999999999998,2,4,13,1,2,6,55.68,6,5,3,1,0.522,31,6,1.0,403.0,169.59,224.84,334.08,2418,24592.48,0.0,8818680.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19,2,1,42.24,43.5,-0.16550000000000004,-0.03870000000000005,-0.42590000000000006,2,1,6,4,0,8,48.25,6,5,5,3,0.32870000000000005,27,5,1.0,166.9,133.99,154.03900000000002,289.5,695,14169.552,9.7,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,2,1,46.51,52.02,-1.1059999999999999,0.585,1.025,3,2,4,3,2,7,46.64,4,3,7,1,-1.531,26,4,2.0,104.0,145.17000000000002,156.06,186.56,416,10278.6,4.0,725850.0000000001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,2,1,62.17,58.55,0.5710000000000001,0.331,1.001,1,0,14,0,0,9,60.21,5,4,2,1,0.9815000000000002,26,6,1.0,364.0,180.93,175.64999999999998,301.05,2184,19068.0,1.0,6151620.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,1,40.54,39.92,-0.22020000000000003,0.35139999999999993,0.2204,1,1,10,4,1,4,36.86,4,0,2,1,0.2662,17,2,3.0,269.5,117.32000000000001,167.42499999999998,147.44,1118,13663.184,8.3,1173200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,2,1,41.76,44.87,-0.42,-0.9329999999999999,-0.24600000000000002,0,1,3,4,4,6,44.62,4,3,5,4,-0.7709999999999999,23,4,2.0,69.0,131.25,134.60999999999999,178.48,276,8140.339999999999,4.5,3281250.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,2,1,50.78,42.28,-0.8959999999999999,-0.9329999999999999,0.052000000000000005,1,0,7,3,0,7,61.22,6,2,1,3,0.483,24,5,1.0,168.0,154.28,126.84,367.32,840,15318.96,6.0,4628400.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,2,56.81,52.63,-0.2407,-0.6682,0.492,0,0,2,5,0,9,56.2,5,3,4,3,0.032,23,3,2.0,46.0,165.64,157.89000000000001,281.0,138,10972.25,2.8,4969200.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,2,1,73.69,66.44,0.7809999999999999,0.331,0.052000000000000005,0,5,14,3,2,7,68.02,6,6,2,3,0.265,32,6,1.0,448.0,208.14999999999998,199.32,408.12,2688,27942.24,6.0,9783049.999999998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,1,4,34.78,39.45,0.2843,0.1696,-0.7090000000000001,2,0,9,5,0,4,41.85,4,2,5,3,-0.7609999999999999,22,4,2.0,198.0,116.08000000000001,78.9,167.4,792,7635.3,32.0,580400.0000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,3,0,61.74,55.84,-0.8690000000000001,-0.11800000000000001,0.812,0,2,13,0,1,4,55.23,5,1,1,1,0.019,28,4,2.0,364.0,172.81,223.36,276.15,1456,20479.91,0.0,6048350.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,3,1,57.8,55.22,-0.22669999999999998,0.41749999999999987,-0.898,2,0,2,1,2,6,47.52,6,1,0,2,0.795,23,4,2.0,46.0,160.54,220.88,285.12,184,12650.0,3.0,240810.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,3,1,48.44,56.82,0.3349,0.2037,0.733,2,0,24,2,0,6,48.33,6,6,8,3,0.4155000000000001,28,4,2.0,672.0,153.58999999999997,227.28,289.98,2688,26897.52,5.0,6911549.999999999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,3,1,39.02,40.93,-0.21220000000000003,-0.07420000000000007,-1.847,1,0,8,4,0,4,39.23,6,2,6,3,0.773,22,2,2.0,176.0,119.18,185.10899999999998,235.38,352,14616.885999999999,7.0,101898.90000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32,1,1,49.6,55.22,-1.831,0.07,-0.22570000000000007,0,0,12,8,0,7,51.19,4,1,0,7,-0.0685,21,3,2.0,252.0,156.01,110.44,204.76,756,10401.6,15.0,624040.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,3,0,56.79,51.4,-0.154,0.331,0.4871,0,0,19,7,0,6,47.27,5,0,4,5,-0.001,23,4,1.0,437.0,155.46,205.6,236.35000000000002,1748,18561.9,0.0,4041960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,0,49.85,48.94,0.095,-0.664,-0.898,0,1,7,2,0,9,50.05,5,0,4,2,-0.15539999999999998,23,2,2.0,161.0,148.83999999999997,195.76,250.25,322,13380.3,0.0,5507079.999999999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,0,49.92,50.17,0.818,0.877,-1.3840000000000001,1,1,8,3,0,4,46.43,5,5,6,3,0.773,32,4,2.0,256.0,146.52,200.68,232.15,1024,17313.2,0.0,3809520.0000000005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36,2,1,71.02,62.49,0.01980000000000002,0.3438,0.6970999999999998,2,4,22,5,2,8,71.15,6,5,2,1,0.2653,26,5,1.0,572.0,204.66,187.47,426.90000000000003,2860,29489.760000000002,6.0,3683880.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,2,2,55.07,47.92,0.022700000000000005,0.1988,0.15550000000000003,1,0,6,4,0,8,59.53,5,2,0,3,-0.3021,23,5,1.0,191.3,162.52,159.996,278.559,719,14831.345000000001,15.7,568820.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,3,5,40.25,36.98,1.083,1.219,-0.5556,0,0,9,3,0,7,32.64,3,3,9,1,0.757,25,2,2.0,225.0,109.86999999999999,147.92,97.92,450,8358.56,9.1,164805.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39,3,0,62.55,56.08,1.7719999999999998,1.5959999999999999,1.459,2,2,30,2,0,7,60.6,4,4,1,8,0.10350000000000006,27,6,1.0,810.0,179.23,224.32,242.4,4860,26603.04,3.6,6989970.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,0,1,44.48,37.6,-0.3887999999999999,-0.3268,-0.898,0,0,3,5,0,4,46.93,4,1,0,3,0.741,33,5,2.0,99.0,129.01,37.6,187.72,495,8111.5199999999995,6.1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41,2,1,59.3,59.04,1.7719999999999998,-0.6409999999999999,0.046,0,0,4,8,2,6,63.57,5,2,2,4,1.319,26,3,2.0,104.0,181.91,177.12,317.85,312,14849.1,5.7,5639210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,2,2,31.83,44.01,-0.8959999999999999,-0.552,-0.24600000000000002,0,0,4,4,0,6,32.95,5,1,0,3,0.483,21,2,2.0,84.0,108.79,132.03,164.75,168,7419.499999999999,6.0,1849430.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,1,61.68,51.65,1.5230000000000001,0.846,-0.14300000000000002,3,0,17,3,0,6,60.33,6,3,8,8,0.779,25,4,1.0,425.0,173.66,206.6,361.98,1700,23880.36,2.7,5209800.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,3,0,52.83,49.8,-0.39299999999999996,-2.197,0.8029,3,6,12,3,0,8,59.83,6,6,3,3,-0.51,29,5,1.0,302.7,162.45999999999998,199.2,358.98,1493,19227.220000000005,0.0,4548879.999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45,3,0,54.06,63.72,-0.63,-0.9329999999999999,1.001,3,1,13,3,1,7,57.58,6,4,1,1,0.8059999999999999,24,6,1.0,312.0,175.36,254.88,345.48,1872,22213.32,0.0,4910080.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,3,1,59.8,64.09,-0.2505,0.4784999999999999,1.9509999999999998,1,3,12,1,0,6,58.88,6,5,1,1,0.25,25,6,1.0,300.0,182.77,256.36,353.28000000000003,1800,22556.680000000004,4.5,2010470.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47,1,2,48.18,39.32,-0.11599999999999999,0.078,0.052000000000000005,0,0,7,7,0,6,51.8,6,1,7,3,1.811,22,6,2.0,154.0,139.3,78.64,310.79999999999995,924,11293.759999999998,20.0,487550.00000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48,2,1,67.4,59.9,1.561,1.034,0.052000000000000005,0,3,8,2,3,7,61.11,6,5,2,3,1.008,34,5,1.0,272.0,188.41000000000003,179.7,366.65999999999997,1360,22947.119999999995,5.0,4710250.000000001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,3,0,57.16,60.03,1.561,1.304,0.618,0,1,3,8,0,9,59.82,6,1,0,2,0.2794,27,5,1.0,81.0,177.01,240.12,358.92,405,17971.199999999997,0.0,2301130.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,3,2,58.27,50.79,1.7719999999999998,1.5959999999999999,1.08,3,3,12,1,0,7,57.55,6,5,0,1,-0.04790000000000001,34,5,1.0,408.0,166.61,203.16,345.29999999999995,2040,25229.159999999996,4.0,8330500.000000001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,2,0,44.21,47.7,-1.317,1.5959999999999999,0.7040000000000001,3,0,15,4,3,7,43.74,5,0,4,3,-0.264,28,5,1.0,420.0,135.65,143.10000000000002,218.70000000000002,2100,15557.400000000003,9.3,406950.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,3,0,53.72,56.33,-0.06799999999999996,0.3582,0.423,1,1,22,0,0,6,53.63,6,0,4,2,-0.48299999999999993,19,2,2.0,418.0,163.68,225.32,321.78000000000003,836,22431.100000000002,0.0,5237760.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,1,1,43.81,31.56,-0.14400000000000002,-0.9329999999999999,-0.898,2,0,2,1,0,6,38.2,3,0,5,2,-0.21980000000000005,29,3,2.0,58.0,113.57000000000001,63.12,114.60000000000001,174,5509.32,3.0,3066390.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,3,1,60.23,66.93,-1.135,-0.41,0.052000000000000005,0,2,9,8,1,6,64.83,6,4,3,8,0.019,25,5,1.0,225.0,191.99,267.72,388.98,1125,22327.800000000003,16.0,3839800.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,2,56.92,65.45,1.7719999999999998,1.5959999999999999,0.027999999999999997,1,0,2,2,0,7,64.59,6,2,0,2,1.811,24,4,1.0,48.0,186.96,261.8,387.54,192,16882.84,8.0,16826400.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,3,1,68.16,68.53,-0.365,0.331,1.001,1,3,21,2,0,6,61.65,6,3,1,1,-0.782,31,4,1.0,651.0,198.34,274.12,369.9,2604,33489.04,3.0,4363480.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57,3,2,30.17,41.05,-0.9036,-1.0806,-0.787,0,0,13,8,0,4,32.26,5,0,0,1,-0.265,28,3,2.0,364.0,103.47999999999999,164.2,169.93699999999998,1092,16590.03,18.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58,3,0,56.42,53.5,0.17199999999999996,0.4502,-0.435,4,1,16,3,1,4,50.59,5,2,3,5,0.27699999999999997,25,3,2.0,400.0,160.51,202.522,252.95000000000002,1200,20343.545000000002,5.2,5778360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,3,1,40.61,41.79,-0.31,-1.102,-0.007800000000000007,3,0,3,2,2,9,36.89,5,1,6,2,0.501,28,4,2.0,84.0,119.29,167.16,184.45,336,10899.91,4.0,2624380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60,2,1,54.95,55.65,0.33259999999999995,0.18619999999999998,0.5727999999999998,1,2,8,3,1,7,57.61,6,1,5,1,0.4725,22,6,2.0,250.6,168.20999999999998,200.26600000000002,345.65999999999997,1192,19231.807999999997,7.1,5887349.999999999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
61,3,0,31.77,38.71,-1.594,1.3419999999999999,0.893,0,0,3,4,2,4,42.47,3,2,1,2,-1.514,22,2,2.0,66.0,112.95,154.84,127.41,132,7056.25,11.9,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62,3,1,62.41,62.74,1.7719999999999998,-0.483,0.5266,1,4,14,2,5,6,62.79,5,6,4,1,0.3208999999999999,23,4,2.0,322.0,187.94,250.96,313.95,1288,20901.67,3.0,3194980.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,3,1,51.57,61.26,0.5710000000000001,0.331,1.001,0,7,13,2,0,8,57.31,6,2,1,3,-0.259,27,6,1.0,351.0,170.14,245.04,343.86,2106,23556.0,5.0,340280.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64,0,1,49.32,44.99,-0.3596,-0.30989999999999995,-0.1316,0,0,4,2,0,7,42.74,6,2,0,4,-0.23089999999999994,25,4,1.0,100.0,137.05,44.99,256.44,400,8741.47,7.7,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2,1,61.2,59.16,0.07289999999999999,0.3869999999999999,0.349,0,1,7,1,2,7,65.35,6,4,1,1,1.27,27,5,1.0,189.0,185.70999999999998,177.48,392.09999999999997,945,19365.719999999998,2.0,3714199.9999999995,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66,3,2,53.14,53.13,1.1028,0.8474999999999999,1.756,2,1,15,3,0,8,65.88,6,4,0,1,0.003,27,5,1.0,346.5,172.15,212.52,395.28,1831,25859.022999999997,4.3,13772000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67,3,1,35.16,42.53,0.8393999999999998,0.42669999999999997,-0.703,1,2,8,3,2,9,32.45,2,1,7,1,0.38949999999999996,23,3,3.0,184.0,110.14,211.63299999999998,64.9,552,21132.696,4.6,8811200.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68,2,0,49.11,55.22,0.29009999999999997,-0.3819,-1.847,0,2,5,1,0,6,49.69,6,2,4,3,0.0974,32,2,1.0,160.0,154.01999999999998,129.217,298.14,320,16034.111,0.0,616079.9999999999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69,3,0,64.45,57.69,-0.63,-0.9329999999999999,0.052000000000000005,2,0,18,8,2,7,63.04,6,2,3,3,-0.509,28,4,1.0,504.0,185.18,230.76,378.24,2016,28014.0,0.0,8333100.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,3,0,48.97,46.1,0.846,-0.23,1.196,3,1,4,5,0,7,49.4,6,4,4,2,-0.22400000000000006,25,5,1.0,100.0,144.47,184.4,296.4,500,13943.199999999999,0.0,6501150.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,2,1,57.49,52.52,0.23989999999999995,0.0018000000000000572,-0.1025,1,1,10,4,1,7,46.28,6,1,4,0,0.4641,30,2,2.0,273.2,156.29000000000002,157.646,277.68,1097,17349.021,8.4,3438380.0000000005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
