,literacy_home,risk_factors,aspired_occ_b,math_b,reading_b,math_conf_b,verbal_confidence,writing,sports,by_xcurr,homework,hedonics_b,hours_working_b,edu_confidence,aspired_occ_1,math_1,math_status_1,hs_gpa,f1_xcurr,hours_working_1,hedonics_1,math_conf_1,hs_ac_load,ps_level,effort,testing,v_facility,m_facility,academic_p,iq_by_concientiousness,delinquency,wages_cont,graduated_Y
1791,1.0,2.0,-1.0,40.19,35.5,-0.602,-1.122,,0.0,0.0,7.0,1.0,0.0,3.0,-1.0,33.49,2.0,0.0,3.0,3.0,,18.0,2.0,1.0,9.0,109.18,71.0,66.98,0.0,1241.8200000000002,,0.0,1.0
4308,,2.0,,45.65,43.76,,,0.052000000000000005,0.0,1.0,6.0,2.0,,4.0,9.0,44.76,3.0,3.0,5.0,3.0,,25.0,3.0,1.0,9.0,134.17,,134.28,27.0,,,2415060.0,0.0
8390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10194,1.0,1.0,10.0,50.87,49.8,,1.5959999999999999,0.7040000000000001,1.0,3.0,11.0,4.0,0.0,7.0,-1.0,50.92,5.0,4.0,6.0,3.0,-2.039,21.0,3.0,1.0,14.0,151.58999999999997,99.6,254.60000000000002,56.0,4958.800000000001,1.9609999999999999,2577029.9999999995,0.0
6794,2.0,2.0,6.0,57.58,62.49,1.7719999999999998,1.5959999999999999,1.464,1.0,0.0,10.0,1.0,0.0,7.0,9.0,54.87,6.0,3.0,1.0,2.0,1.286,26.0,6.0,1.0,16.0,174.94,187.47,329.21999999999997,48.0,8267.039999999999,4.572,1749400.0,1.0
6389,2.0,1.0,16.0,53.87,57.07,1.7719999999999998,-0.672,-0.24600000000000002,5.0,0.0,12.0,1.0,3.0,6.0,-1.0,51.33,5.0,2.0,4.0,1.0,0.28300000000000003,21.0,3.0,2.0,15.0,162.26999999999998,171.21,256.65,30.0,6417.900000000001,1.283,6490799.999999999,1.0
10164,1.0,2.0,-1.0,38.96,55.47,,,,0.0,0.0,17.0,,0.0,7.0,9.0,38.6,6.0,0.0,0.0,2.0,-0.259,26.0,3.0,1.0,20.0,133.03,110.94,231.60000000000002,0.0,6850.8,,2527570.0,0.0
13042,,1.0,-1.0,60.27,64.59,,,0.423,0.0,2.0,11.0,0.0,,6.0,-1.0,66.68,6.0,5.0,2.0,4.0,0.23800000000000002,31.0,6.0,1.0,17.0,191.54000000000002,,400.08000000000004,85.0,,0.23800000000000002,5746200.000000001,1.0
654,3.0,0.0,9.0,61.83,74.57,-0.365,0.331,1.001,0.0,0.0,13.0,5.0,4.0,5.0,9.0,58.43,6.0,2.0,,2.0,0.019,22.0,3.0,1.0,16.0,194.82999999999998,298.28,350.58,32.0,10381.759999999998,0.0,23379599.999999996,1.0
8751,2.0,1.0,10.0,65.81,54.11,1.7719999999999998,-0.37200000000000005,0.052000000000000005,1.0,0.0,22.0,7.0,0.0,8.0,10.0,68.03,6.0,4.0,1.0,3.0,0.5489999999999999,26.0,5.0,2.0,27.0,187.95,162.32999999999998,408.18,108.0,15403.77,7.5489999999999995,0.0,0.0
3559,3.0,0.0,14.0,44.53,44.87,,1.5959999999999999,-0.405,1.0,2.0,4.0,,0.0,6.0,14.0,42.25,6.0,2.0,3.0,8.0,-1.296,32.0,4.0,2.0,8.0,131.65,179.48,253.5,16.0,3463.84,,3027950.0,0.0
4446,3.0,1.0,9.0,52.45,56.82,0.82,-1.479,0.052000000000000005,0.0,0.0,4.0,4.0,0.0,3.0,-1.0,45.61,5.0,0.0,6.0,6.0,-0.755,24.0,2.0,2.0,6.0,154.88,227.28,228.05,0.0,2731.9800000000005,3.245,0.0,0.0
13509,3.0,0.0,10.0,65.68,58.3,1.2670000000000001,0.41200000000000003,1.9509999999999998,0.0,4.0,21.0,1.0,1.0,7.0,10.0,61.33,6.0,5.0,2.0,1.0,-1.29,28.0,6.0,1.0,27.0,185.31,233.2,367.98,135.0,16231.860000000002,-0.0,7041780.0,1.0
1360,3.0,,-1.0,50.12,56.7,-0.608,-0.483,,0.0,0.0,10.0,0.0,2.0,6.0,9.0,41.29,3.0,0.0,4.0,1.0,0.528,29.0,3.0,2.0,13.0,148.10999999999999,226.8,123.87,0.0,4558.71,,0.0,1.0
14482,3.0,2.0,10.0,55.05,52.02,0.121,-0.41,-0.13699999999999998,1.0,2.0,7.0,,0.0,6.0,14.0,50.18,6.0,4.0,2.0,4.0,1.024,27.0,5.0,1.0,12.0,157.25,208.08,301.08,48.0,6109.92,,6290000.0,1.0
11248,2.0,0.0,9.0,43.91,50.91,0.133,0.7809999999999999,,0.0,1.0,4.0,0.0,0.0,4.0,14.0,35.59,3.0,1.0,0.0,0.0,-0.755,28.0,3.0,2.0,7.0,130.41,152.73,106.77000000000001,7.0,1816.5,-0.0,0.0,0.0
15625,,0.0,,64.25,60.64,,,,,2.0,,0.0,,7.0,-1.0,60.62,6.0,1.0,0.0,0.0,1.811,28.0,6.0,2.0,,185.51,,363.71999999999997,,,0.0,834795.0,0.0
1029,2.0,0.0,9.0,62.0,47.7,0.5710000000000001,0.331,0.052000000000000005,3.0,1.0,9.0,3.0,0.0,6.0,14.0,57.62,6.0,2.0,4.0,1.0,1.041,27.0,4.0,1.0,13.0,167.32,143.10000000000002,345.71999999999997,26.0,6354.66,0.0,4517640.0,1.0
12677,3.0,1.0,9.0,53.8,53.87,-0.154,-0.11800000000000001,0.812,2.0,2.0,22.0,,8.0,6.0,9.0,53.18,5.0,2.0,4.0,4.0,,31.0,6.0,2.0,28.0,160.85,215.48,265.9,56.0,13478.64,,4825500.0,1.0
13770,,0.0,12.0,57.16,59.9,1.7719999999999998,-0.9329999999999999,0.812,2.0,1.0,23.0,8.0,5.0,6.0,12.0,58.61,6.0,6.0,6.0,2.0,1.0190000000000001,27.0,6.0,1.0,29.0,175.67000000000002,,351.65999999999997,174.0,,0.0,18445350.0,0.0
13928,3.0,1.0,10.0,51.84,65.57,0.068,1.1540000000000001,0.349,5.0,4.0,18.0,2.0,2.0,8.0,10.0,51.46,6.0,2.0,3.0,2.0,-0.782,28.0,5.0,1.0,23.0,168.87,262.28,308.76,46.0,13133.919999999998,1.218,6248190.0,1.0
1267,2.0,0.0,9.0,47.03,61.51,-1.1059999999999999,-0.9329999999999999,1.196,3.0,1.0,17.0,,0.0,5.0,-1.0,48.01,6.0,3.0,4.0,0.0,-1.541,24.0,4.0,2.0,21.0,156.54999999999998,184.53,288.06,63.0,9924.390000000001,,8610249.999999998,1.0
7388,2.0,1.0,-1.0,45.69,61.26,-1.5659999999999998,0.10099999999999999,-0.405,1.0,1.0,7.0,8.0,0.0,4.0,16.0,48.55,3.0,2.0,0.0,5.0,-1.018,26.0,3.0,2.0,10.0,155.5,183.78,145.64999999999998,20.0,3294.2999999999993,6.982,0.0,0.0
10500,3.0,1.0,-1.0,56.02,57.81,0.7809999999999999,0.885,0.812,3.0,0.0,13.0,3.0,0.0,6.0,-1.0,51.34,6.0,1.0,1.0,2.0,0.774,24.0,4.0,1.0,17.0,165.17000000000002,231.24,308.04,17.0,9167.76,3.774,0.0,0.0
893,2.0,,11.0,40.52,51.15,0.133,-0.6409999999999999,-1.847,0.0,3.0,4.0,8.0,0.0,3.0,11.0,41.52,6.0,1.0,4.0,,,25.0,3.0,3.0,7.0,133.19,153.45,249.12,7.0,2817.99,,3995700.0,1.0
1804,3.0,1.0,10.0,44.94,54.11,-0.63,1.3419999999999999,1.001,0.0,2.0,3.0,3.0,0.0,6.0,9.0,44.19,5.0,3.0,3.0,1.0,0.254,28.0,4.0,2.0,7.0,143.24,216.44,220.95,21.0,3061.73,3.254,2864800.0,0.0
3606,3.0,1.0,,45.23,40.06,-0.154,-0.7290000000000001,-1.847,0.0,1.0,3.0,8.0,,6.0,-1.0,35.48,3.0,4.0,2.0,8.0,-1.024,23.0,2.0,2.0,5.0,120.76999999999998,160.24,106.44,20.0,1333.4,6.976,1570009.9999999998,0.0
13687,3.0,2.0,9.0,50.95,50.29,0.121,-0.40299999999999997,0.052000000000000005,0.0,1.0,21.0,1.0,5.0,6.0,14.0,51.15,6.0,0.0,3.0,1.0,-0.51,25.0,3.0,1.0,24.0,152.39000000000001,201.16,306.9,0.0,12193.439999999999,0.98,2133460.0,1.0
13706,3.0,0.0,15.0,41.24,52.02,-0.841,1.5959999999999999,,3.0,1.0,2.0,5.0,0.0,8.0,-1.0,42.28,5.0,1.0,0.0,,-1.296,25.0,5.0,1.0,7.0,135.54000000000002,208.08,211.4,7.0,2936.36,0.0,4879440.000000001,1.0
14997,,0.0,,42.88,43.76,,,-0.635,0.0,2.0,25.0,4.0,,7.0,9.0,40.07,5.0,1.0,6.0,3.0,0.537,25.0,4.0,2.0,29.0,126.71000000000001,,200.35,29.0,,0.0,696905.0,0.0
13253,3.0,0.0,16.0,57.37,64.96,-0.867,0.174,-0.898,0.0,2.0,17.0,2.0,0.0,6.0,16.0,59.36,5.0,1.0,1.0,3.0,0.773,24.0,4.0,1.0,21.0,181.69,259.84,296.8,21.0,11689.44,0.0,7267600.0,1.0
5435,0.0,1.0,10.0,49.88,51.4,1.7719999999999998,-1.4480000000000002,0.24100000000000002,0.0,4.0,3.0,0.0,0.0,6.0,9.0,51.86,6.0,2.0,3.0,0.0,1.811,31.0,6.0,2.0,9.0,153.14,51.4,311.15999999999997,18.0,3263.0399999999995,1.811,765699.9999999999,1.0
10254,2.0,1.0,9.0,61.42,51.4,,,,0.0,0.0,5.0,8.0,0.0,4.0,-1.0,61.03,5.0,1.0,6.0,4.0,1.008,17.0,2.0,2.0,7.0,173.85,154.2,305.15,7.0,3215.45,9.008,2086200.0,0.0
5815,3.0,0.0,-1.0,61.39,63.6,-0.63,-0.9329999999999999,,1.0,3.0,5.0,1.0,0.0,7.0,9.0,51.18,6.0,4.0,1.0,2.0,0.25,26.0,6.0,2.0,11.0,176.17000000000002,254.4,307.08,44.0,6176.280000000001,0.0,8456160.0,1.0
954,,1.0,,41.65,53.87,,,-0.898,2.0,0.0,3.0,8.0,,7.0,6.0,45.91,5.0,2.0,4.0,4.0,,27.0,4.0,2.0,7.0,141.43,,229.54999999999998,14.0,,,3535750.0,0.0
13993,2.0,2.0,9.0,40.72,45.12,-0.841,-0.9329999999999999,-0.898,0.0,1.0,12.0,4.0,0.0,6.0,-1.0,41.74,5.0,2.0,2.0,4.0,-0.757,23.0,3.0,2.0,15.0,127.58000000000001,135.35999999999999,208.70000000000002,30.0,5160.9,6.486,3444660.0000000005,0.0
573,2.0,0.0,15.0,61.13,57.07,,0.331,0.812,0.0,3.0,20.0,0.0,0.0,8.0,10.0,62.17,6.0,1.0,,2.0,1.564,26.0,5.0,1.0,25.0,180.37,171.21,373.02,25.0,13605.75,0.0,7575540.0,1.0
4155,2.0,1.0,9.0,43.39,51.4,,,1.001,2.0,1.0,11.0,2.0,0.0,7.0,,41.75,5.0,2.0,5.0,2.0,0.03,27.0,4.0,1.0,15.0,136.54,154.2,208.75,30.0,5444.25,2.03,8192399.999999999,1.0
3507,2.0,,-1.0,58.23,61.01,-1.5819999999999999,-0.11900000000000001,,3.0,1.0,5.0,8.0,0.0,7.0,10.0,56.13,5.0,5.0,4.0,6.0,-1.5419999999999998,25.0,4.0,2.0,9.0,175.37,183.03,280.65000000000003,45.0,4173.120000000001,,876850.0,0.0
2355,2.0,,-1.0,56.35,63.35,-0.171,0.174,0.052000000000000005,3.0,0.0,8.0,8.0,0.0,8.0,10.0,54.62,6.0,2.0,0.0,3.0,0.528,23.0,6.0,1.0,14.0,174.32,190.05,327.71999999999997,28.0,7248.78,,8367360.0,1.0
14067,3.0,0.0,-1.0,52.57,55.47,1.7719999999999998,1.5959999999999999,0.052000000000000005,0.0,0.0,15.0,1.0,,8.0,-1.0,57.45,6.0,0.0,0.0,2.0,0.746,27.0,4.0,1.0,19.0,165.49,221.88,344.70000000000005,0.0,10765.02,0.0,9929400.0,0.0
4709,3.0,0.0,-1.0,59.32,57.19,0.36,,,0.0,1.0,3.0,2.0,0.0,7.0,9.0,64.16,6.0,3.0,2.0,2.0,0.036000000000000004,22.0,5.0,1.0,8.0,180.67,228.76,384.96,24.0,4909.76,0.0,7588139.999999999,1.0
3944,3.0,0.0,,55.34,57.56,,,0.052000000000000005,,3.0,8.0,,,7.0,9.0,51.91,6.0,2.0,1.0,4.0,,27.0,4.0,1.0,12.0,164.81,230.24,311.46,24.0,6500.400000000001,,8240500.0,1.0
1949,3.0,0.0,-1.0,60.21,63.35,-0.18100000000000002,1.4069999999999998,,0.0,0.0,26.0,4.0,2.0,6.0,-1.0,57.29,6.0,1.0,5.0,4.0,-1.284,23.0,4.0,2.0,30.0,180.85,253.4,343.74,30.0,17914.2,0.0,6329750.0,0.0
6718,2.0,0.0,6.0,42.0,41.91,0.387,-0.183,0.052000000000000005,1.0,3.0,5.0,3.0,0.0,4.0,15.0,39.12,5.0,5.0,5.0,1.0,-0.755,25.0,5.0,2.0,10.0,123.03,125.72999999999999,195.6,50.0,3213.2999999999997,0.0,5536350.0,1.0
6873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10419,2.0,1.0,10.0,53.44,50.54,-0.14400000000000002,0.893,1.11,1.0,2.0,17.0,1.0,0.0,7.0,9.0,49.59,6.0,3.0,3.0,1.0,0.528,,,1.0,,153.57,151.62,297.54,,,1.528,5989230.0,1.0
1739,3.0,0.0,-1.0,39.24,37.35,-0.63,-0.9329999999999999,-1.55,0.0,2.0,5.0,3.0,2.0,4.0,15.0,37.17,5.0,1.0,5.0,1.0,-0.526,24.0,3.0,2.0,8.0,113.76,149.4,185.85000000000002,8.0,2682.0,0.0,1933920.0,1.0
4796,,,,51.08,53.18,,,,,,,,,8.0,10.0,48.32,5.0,0.0,5.0,2.0,,,,2.0,,152.57999999999998,,241.6,,,,3661919.9999999995,1.0
9591,2.0,0.0,10.0,52.01,47.21,1.7719999999999998,-1.74,,0.0,1.0,6.0,1.0,1.0,6.0,9.0,48.94,5.0,1.0,5.0,1.0,,24.0,4.0,2.0,10.0,148.16,141.63,244.7,10.0,3863.2999999999997,,3407680.0,1.0
11764,3.0,1.0,-1.0,70.65,72.6,0.7809999999999999,0.331,1.9509999999999998,0.0,3.0,9.0,2.0,0.0,8.0,-1.0,71.22,6.0,6.0,0.0,1.0,,34.0,6.0,1.0,15.0,214.47,290.4,427.32,90.0,10765.800000000001,,0.0,1.0
6211,,,,45.87,47.1,,,,,,,,,8.0,10.0,41.28,6.0,2.0,2.0,1.0,,26.0,4.0,1.0,,134.25,,247.68,,,,0.0,0.0
2991,3.0,1.0,9.0,45.7,45.73,0.121,-0.68,-0.703,4.0,1.0,9.0,,0.0,3.0,12.0,40.75,4.0,2.0,6.0,5.0,-0.259,22.0,2.0,2.0,11.0,132.18,182.92,163.0,22.0,3805.1199999999994,,330450.0,1.0
725,3.0,0.0,15.0,58.73,67.54,0.82,1.5959999999999999,0.812,2.0,1.0,6.0,2.0,0.0,7.0,9.0,56.9,6.0,5.0,1.0,3.0,1.024,26.0,5.0,1.0,11.0,183.17000000000002,270.16,341.4,55.0,6727.16,0.0,4029740.0000000005,0.0
11227,3.0,0.0,10.0,53.79,51.65,-0.42,-1.225,0.544,2.0,2.0,10.0,2.0,6.0,6.0,16.0,52.53,6.0,4.0,6.0,2.0,1.811,29.0,4.0,1.0,14.0,157.97,206.6,315.18,56.0,7304.92,0.0,6002860.0,1.0
15230,3.0,0.0,,60.87,59.41,1.5330000000000001,1.5959999999999999,0.515,1.0,2.0,7.0,4.0,0.0,7.0,6.0,58.27,6.0,1.0,6.0,8.0,1.024,22.0,4.0,1.0,11.0,178.55,237.64,349.62,11.0,6459.86,0.0,7142000.0,0.0
11151,2.0,0.0,9.0,66.65,60.27,-1.831,1.5959999999999999,,1.0,6.0,10.0,3.0,6.0,6.0,9.0,65.55,6.0,1.0,3.0,,,24.0,5.0,1.0,15.0,192.47000000000003,180.81,393.29999999999995,15.0,8611.649999999998,,2309640.0000000005,1.0
3663,2.0,0.0,-1.0,58.3,68.16,0.7809999999999999,-0.11800000000000001,1.9509999999999998,0.0,2.0,5.0,8.0,2.0,7.0,-1.0,61.26,6.0,1.0,2.0,1.0,0.779,25.0,6.0,1.0,11.0,187.72,204.48,367.56,11.0,6292.44,0.0,10324600.0,1.0
8310,2.0,4.0,10.0,53.41,36.98,0.542,0.958,1.001,0.0,1.0,12.0,1.0,0.0,6.0,15.0,52.34,6.0,3.0,3.0,1.0,0.254,24.0,5.0,2.0,17.0,142.73,110.94,314.04,51.0,7224.66,5.016,11418400.0,1.0
7962,2.0,,10.0,47.56,34.89,,,-0.898,1.0,1.0,,,0.0,8.0,10.0,45.62,3.0,5.0,0.0,2.0,0.51,23.0,4.0,2.0,,128.07,104.67,136.85999999999999,,,,0.0,1.0
15149,3.0,0.0,16.0,72.83,65.7,,,1.001,0.0,1.0,22.0,1.0,1.0,7.0,9.0,70.55,6.0,2.0,5.0,2.0,1.5330000000000001,27.0,6.0,1.0,28.0,209.07999999999998,262.8,423.29999999999995,56.0,19210.799999999996,0.0,3763439.9999999995,0.0
6689,,2.0,-1.0,38.33,31.68,,,-1.847,3.0,2.0,14.0,,,9.0,11.0,37.41,3.0,2.0,2.0,4.0,,24.0,4.0,2.0,18.0,107.41999999999999,,112.22999999999999,36.0,,,2792919.9999999995,0.0
13658,2.0,0.0,10.0,56.35,52.39,,,,1.0,4.0,14.0,1.0,1.0,7.0,9.0,52.33,6.0,3.0,3.0,1.0,0.483,29.0,6.0,1.0,20.0,161.07,157.17000000000002,313.98,60.0,9423.0,0.0,1288560.0,1.0
13247,3.0,1.0,-1.0,55.88,68.04,0.305,0.34700000000000003,-1.3840000000000001,0.0,2.0,8.0,8.0,3.0,6.0,-1.0,53.85,6.0,1.0,6.0,6.0,0.265,25.0,2.0,1.0,10.0,177.77,272.16,323.1,10.0,5952.6,8.265,888850.0,0.0
9508,2.0,2.0,9.0,44.92,34.77,-0.42,-0.9329999999999999,,2.0,1.0,8.0,8.0,0.0,6.0,-1.0,45.43,2.0,0.0,4.0,2.0,,14.0,3.0,2.0,11.0,125.12,104.31,90.86,0.0,2146.8700000000003,,2127040.0,0.0
15703,3.0,0.0,,56.93,57.07,,,-0.7090000000000001,,0.0,27.0,,,6.0,15.0,56.41,6.0,1.0,0.0,0.0,-0.51,23.0,4.0,1.0,31.0,170.41,228.28,338.46,31.0,17568.94,,12269520.0,1.0
3636,,0.0,2.0,49.9,47.46,,,-0.898,1.0,1.0,,1.0,,4.0,2.0,49.58,2.0,1.0,6.0,1.0,-1.033,27.0,4.0,2.0,,146.94,,99.16,,,-0.0,5730660.0,1.0
2743,2.0,0.0,10.0,59.03,52.76,-0.63,-0.9329999999999999,,2.0,0.0,28.0,1.0,1.0,6.0,-1.0,54.86,6.0,2.0,0.0,1.0,-0.259,34.0,6.0,1.0,34.0,166.64999999999998,158.28,329.15999999999997,68.0,16572.96,0.0,5166149.999999999,1.0
2191,1.0,,9.0,30.89,28.6,-0.381,-0.68,0.052000000000000005,4.0,1.0,,5.0,3.0,6.0,9.0,39.01,5.0,3.0,4.0,0.0,-0.24600000000000002,28.0,5.0,1.0,,98.5,57.2,195.04999999999998,,,,1970000.0,0.0
14280,3.0,0.0,9.0,58.64,60.03,-0.63,1.5959999999999999,1.4880000000000002,1.0,0.0,23.0,3.0,0.0,6.0,9.0,59.83,4.0,4.0,7.0,3.0,,27.0,4.0,2.0,27.0,178.5,240.12,239.32,108.0,12944.88,,0.0,1.0
7368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14544,3.0,0.0,-1.0,44.15,38.46,-0.183,-0.387,-0.13699999999999998,0.0,0.0,3.0,3.0,0.0,8.0,-1.0,38.86,6.0,1.0,,4.0,-0.26899999999999996,22.0,4.0,1.0,7.0,121.47,153.84,233.16,7.0,2709.0,0.0,1700580.0,0.0
3924,3.0,,6.0,55.2,57.93,0.095,0.331,0.24100000000000002,0.0,4.0,18.0,,0.0,7.0,13.0,59.67,6.0,5.0,0.0,,-0.258,32.0,4.0,1.0,22.0,172.8,231.72,358.02,110.0,12974.28,,432000.0,1.0
11069,2.0,0.0,15.0,52.51,47.83,-0.63,-0.9329999999999999,-0.6,3.0,1.0,9.0,1.0,1.0,6.0,-1.0,49.23,5.0,1.0,5.0,1.0,,,,2.0,,149.57,143.49,246.14999999999998,,,,3589680.0,0.0
7587,2.0,0.0,6.0,52.65,54.61,-0.63,0.585,0.349,1.0,0.0,8.0,3.0,0.0,6.0,,51.41,5.0,0.0,4.0,4.0,-0.51,27.0,4.0,2.0,12.0,158.67,163.82999999999998,257.04999999999995,0.0,5050.5599999999995,0.0,0.0,0.0
14626,2.0,1.0,-1.0,56.94,54.48,-0.867,0.18899999999999997,1.001,2.0,1.0,2.0,3.0,0.0,6.0,9.0,56.46,6.0,5.0,2.0,1.0,0.25,28.0,4.0,1.0,6.0,167.88,163.44,338.76,30.0,3013.2,3.25,0.0,1.0
455,3.0,0.0,-1.0,66.26,59.29,0.5710000000000001,0.14300000000000002,0.812,4.0,0.0,3.0,,1.0,6.0,9.0,63.22,6.0,3.0,0.0,3.0,0.003,26.0,5.0,1.0,8.0,188.77,237.16,379.32,24.0,4931.84,,7928340.0,1.0
5904,3.0,,10.0,43.9,52.51,0.506,1.5959999999999999,-0.24600000000000002,0.0,2.0,8.0,,0.0,4.0,9.0,40.9,4.0,1.0,6.0,2.0,0.501,19.0,3.0,1.0,11.0,137.31,210.04,163.6,11.0,4110.04,,2471580.0,0.0
13158,3.0,0.0,10.0,48.72,52.26,,,0.046,3.0,0.0,0.0,0.0,0.0,6.0,-1.0,47.04,5.0,2.0,0.0,2.0,-1.2790000000000001,28.0,3.0,1.0,3.0,148.01999999999998,209.04,235.2,6.0,1332.72,-0.0,5920799.999999999,0.0
8426,1.0,0.0,-1.0,50.18,52.51,-0.63,0.331,,0.0,0.0,0.0,8.0,0.0,6.0,-1.0,49.4,5.0,0.0,2.0,5.0,-0.264,20.0,3.0,1.0,3.0,152.09,105.02,247.0,0.0,1056.06,0.0,3041800.0,1.0
12521,,1.0,-1.0,69.05,61.14,,,0.046,2.0,1.0,12.0,6.0,0.0,6.0,16.0,73.91,6.0,3.0,4.0,6.0,1.811,27.0,6.0,1.0,18.0,204.1,,443.46,54.0,,7.811,15307500.0,1.0
7326,3.0,1.0,-1.0,51.36,54.36,-0.841,-0.111,,0.0,2.0,18.0,2.0,2.0,6.0,15.0,49.08,6.0,1.0,3.0,1.0,-0.493,24.0,6.0,1.0,24.0,154.8,217.44,294.48,24.0,12286.08,1.5070000000000001,3096000.0,0.0
6594,3.0,0.0,10.0,44.66,43.51,0.111,0.41200000000000003,0.052000000000000005,2.0,0.0,11.0,3.0,,6.0,9.0,44.73,5.0,5.0,3.0,3.0,-0.755,30.0,6.0,2.0,17.0,132.89999999999998,174.04,223.64999999999998,85.0,6760.729999999999,0.0,2126399.9999999995,0.0
9538,2.0,1.0,6.0,62.33,56.58,1.3219999999999998,1.4069999999999998,,1.0,0.0,3.0,0.0,0.0,7.0,9.0,69.44,6.0,2.0,0.0,0.0,-0.509,25.0,6.0,1.0,9.0,188.35,169.74,416.64,18.0,5277.42,-0.509,9417500.0,1.0
2505,3.0,,9.0,36.4,38.34,-0.63,-1.187,0.052000000000000005,3.0,0.0,2.0,4.0,,6.0,9.0,35.66,2.0,2.0,6.0,4.0,-1.046,26.0,4.0,1.0,6.0,110.4,153.36,71.32,12.0,1348.08,,110400.0,0.0
12805,3.0,,9.0,53.71,58.67,0.121,-0.483,0.24100000000000002,2.0,0.0,3.0,4.0,0.0,7.0,15.0,51.27,6.0,1.0,5.0,3.0,-0.259,25.0,4.0,1.0,7.0,163.65,234.68,307.62,7.0,3796.0999999999995,,4909500.0,1.0
3100,2.0,0.0,10.0,51.64,53.25,-0.63,-0.9329999999999999,-0.21600000000000003,1.0,1.0,5.0,3.0,2.0,9.0,10.0,48.12,5.0,2.0,1.0,1.0,0.25,24.0,4.0,1.0,9.0,153.01,159.75,240.6,18.0,3603.15,0.0,1989129.9999999998,1.0
14589,1.0,0.0,9.0,67.55,62.12,-0.63,-1.905,0.052000000000000005,0.0,1.0,6.0,2.0,0.0,7.0,-1.0,66.93,6.0,1.0,0.0,3.0,-0.013000000000000001,28.0,6.0,1.0,12.0,196.6,124.24,401.58000000000004,12.0,6309.84,0.0,15728000.0,1.0
4653,3.0,1.0,11.0,52.27,53.5,1.057,1.1540000000000001,,0.0,3.0,18.0,2.0,0.0,6.0,10.0,46.04,5.0,4.0,6.0,,0.528,24.0,5.0,1.0,23.0,151.81,214.0,230.2,92.0,10216.6,2.528,3491630.0,0.0
4284,3.0,2.0,,35.36,41.05,0.5710000000000001,0.331,-1.3840000000000001,2.0,0.0,4.0,3.0,0.0,4.0,16.0,37.9,4.0,1.0,2.0,5.0,,31.0,3.0,2.0,7.0,114.31,164.2,151.6,7.0,2210.5999999999995,,114310.0,1.0
5293,2.0,1.0,10.0,35.51,40.68,,-0.11800000000000001,-0.63,0.0,0.0,6.0,,5.0,6.0,10.0,33.26,5.0,2.0,2.0,4.0,-0.537,23.0,3.0,2.0,9.0,109.44999999999999,122.03999999999999,166.29999999999998,18.0,2595.06,,985049.9999999999,0.0
15712,3.0,0.0,,57.25,55.47,,,1.001,,2.0,26.0,,,7.0,9.0,60.42,6.0,2.0,0.0,0.0,0.003,23.0,4.0,1.0,30.0,173.14,221.88,362.52,60.0,17532.0,,3895649.9999999995,1.0
11548,2.0,1.0,10.0,48.64,50.66,-1.831,-0.37200000000000005,-1.087,2.0,1.0,3.0,,0.0,6.0,-1.0,49.22,6.0,1.0,1.0,3.0,-1.002,26.0,3.0,1.0,6.0,148.51999999999998,151.98,295.32,6.0,2683.7999999999997,,3267439.9999999995,1.0
6847,3.0,1.0,9.0,42.29,49.31,0.052000000000000005,0.893,-1.087,2.0,2.0,12.0,1.0,0.0,6.0,6.0,39.38,5.0,4.0,6.0,1.0,1.811,22.0,4.0,1.0,16.0,130.98,197.24,196.9,64.0,6306.24,2.811,4846260.0,1.0
12219,3.0,,12.0,52.53,49.06,-0.63,-0.9329999999999999,-0.898,2.0,0.0,4.0,,0.0,7.0,9.0,45.55,6.0,1.0,0.0,,0.281,29.0,5.0,1.0,9.0,147.14,196.24,273.29999999999995,9.0,4225.86,,2795659.9999999995,0.0
3380,3.0,,-1.0,50.33,46.72,-0.63,-0.9329999999999999,0.544,3.0,0.0,10.0,8.0,9.0,7.0,9.0,56.23,6.0,3.0,8.0,,-0.259,34.0,6.0,1.0,16.0,153.28,186.88,337.38,48.0,8388.16,,9503360.0,1.0
5811,3.0,1.0,10.0,58.09,64.22,-0.63,1.089,1.001,1.0,4.0,12.0,1.0,2.0,7.0,-1.0,57.84,6.0,5.0,4.0,1.0,-1.284,31.0,6.0,1.0,18.0,180.15,256.88,347.04,90.0,10870.560000000001,-0.28400000000000003,5764800.0,1.0
13295,3.0,0.0,9.0,65.52,67.17,0.305,-0.37200000000000005,,3.0,1.0,19.0,2.0,0.0,7.0,9.0,71.8,6.0,6.0,5.0,2.0,0.02,26.0,6.0,1.0,25.0,204.49,268.68,430.79999999999995,150.0,17487.0,0.0,24538800.0,1.0
11489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,2.0,,9.0,54.31,52.51,-0.63,-0.9329999999999999,0.052000000000000005,1.0,0.0,2.0,5.0,0.0,3.0,12.0,52.87,5.0,2.0,5.0,8.0,-0.259,24.0,5.0,1.0,7.0,159.69,157.53,264.34999999999997,14.0,2953.16,,0.0,1.0
